"Country.Name";"Country.Code";"Indicator.Name";"Indicator.Code";"X1960";"X1961";"X1962";"X1963";"X1964";"X1965";"X1966";"X1967";"X1968";"X1969";"X1970";"X1971";"X1972";"X1973";"X1974";"X1975";"X1976";"X1977";"X1978";"X1979";"X1980";"X1981";"X1982";"X1983";"X1984";"X1985";"X1986";"X1987";"X1988";"X1989";"X1990";"X1991";"X1992";"X1993";"X1994";"X1995";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018"
"Angola";"AGO";"Urban population (% of total)";"SP.URB.TOTL.IN.ZS";10,435;10,798;11,204;11,624;12,058;12,504;12,965;13,441;13,932;14,436;14,957;15,632;16,455;17,31;18,202;19,128;20,092;21,088;22,122;23,192;24,298;25,437;26,612;27,821;29,065;30,338;31,643;32,978;34,343;35,731;37,144;38,58;40,039;41,511;43;44,169;45,346;46,525;47,71;48,897;50,087;51,274;52,461;53,645;54,827;56;56,764;57,524;58,282;59,034;59,783;60,528;61,268;62,002;62,731;63,446;64,149;64,839;65,514
"Angola";"AGO";"Urban population";"SP.URB.TOTL";588866;621212;657233;695164;734733;775661;818062;862239;908895;958930;1013543;1082871;1167455;1259815;1360479;1469505;1587468;1714663;1852971;2004142;2169787;2351525;2550003;2763060;2987103;3218571;3455744;3699560;3954242;4225990;4520960;4843119;5192396;5564024;5951759;6302472;6657829;7020148;7397110;7798957;8234766;8708000;9218787;9765197;10343506;10949424;11501748;12078709;12681825;13311900;13970768;14659013;15375909;16119491;16887478;17675615;18483548;19311773;20161000
"Angola";"AGO";"Urban population growth (annual %)";"SP.URB.GROW";5,067624135;5,347375501;5,636618939;5,610919102;5,535937896;5,420840115;5,322255929;5,259436606;5,269708154;5,358850356;5,538931271;6,616373411;7,521031857;7,613871887;7,687195883;7,708876577;7,721468471;7,707626575;7,757373703;7,842574211;7,941296706;8,043504781;8,103048178;8,024422559;7,796526017;7,463345083;7,110030189;6,817611954;6,657503306;6,646462617;6,747080779;6,883457399;6,963631301;6,912633982;6,736521862;5,725513127;5,485151805;5,2990845;5,230508295;5,290062342;5,437494112;5,587719545;5,700132372;5,758127112;5,753414496;5,692796896;4,921217168;4,894529212;4,872555016;4,848850593;4,830877467;4,808822143;4,774656576;4,7227227;4,654323965;4,561360554;4,469503304;4,383387081;NA
"Angola";"AGO";"Population, total";"SP.POP.TOTL";5643182;5753024;5866061;5980417;6093321;6203299;6309770;6414995;6523791;6642632;6776381;6927269;7094834;7277960;7474338;7682479;7900997;8130988;8376147;8641521;8929900;9244507;9582156;9931562;10277321;10609042;10921037;11218268;11513968;11827237;12171441;12553446;12968345;13403734;13841301;14268994;14682284;15088981;15504318;15949766;16440924;16983266;17572649;18203369;18865716;19552542;20262399;20997687;21759420;22549547;23369131;24218565;25096150;25998340;26920466;27859305;28813463;29784193;30774000
"Angola";"AGO";"Population growth (annual %)";"SP.POP.GROW";1,903516708;1,927753879;1,94577398;1,930692856;1,870295531;1,788799403;1,70179785;1,653899283;1,681743004;1,805262181;1,993491314;2,20224682;2,390126174;2,548368958;2,662495032;2,746672805;2,804667251;2,869348735;2,970558217;3,119058543;3,282658763;3,462434068;3,587308156;3,581514794;3,422185616;3,176703342;2,898427281;2,68525918;2,601738605;2,684418494;2,868721394;3,090290365;3,251617847;3,302193683;3,212362381;3,043198279;2,855266546;2,732314542;2,715382344;2,83255925;3,032943415;3,245491389;3,411515287;3,526302765;3,573961974;3,575899698;3,566159892;3,564538633;3,563447842;3,566820983;3,570098638;3,570352438;3,55949601;3,531824191;3,485412535;3,42802067;3,367572131;3,313507335;NA
"Angola";"AGO";"Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)";"SI.POV.DDAY";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32,3;NA;NA;NA;NA;NA;NA;NA;30,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Prevalence of underweight, weight for age (% of children under 5)";"SH.STA.MALN.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,6;NA;NA;NA;NA;NA;NA;NA;NA;19;NA;NA
"Angola";"AGO";"Community health workers (per 1,000 people)";"SH.MED.CMHW.P3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Mortality rate, under-5 (per 1,000 live births)";"SH.DYN.MORT";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;235,6;233;230,8;228,6;226,9;225,5;224,7;224,1;223,8;223,5;223,5;223,6;223,7;223,8;223,5;222,7;221,3;218,9;215,6;211,4;206,3;200,3;193,4;185,7;177;167,8;158,2;148,7;139,3;130;121,3;113,2;105,8;99,2;93,6;88,9;84,6;81,1;NA
"Angola";"AGO";"Primary completion rate, total (% of relevant age group)";"SE.PRM.CMPT.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;41,09705;36,05377;NA;NA;NA;NA;NA;NA;NA;NA;28,5553;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;39,27019;38,83918;39,80642;46,08611;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"School enrollment, primary and secondary (gross), gender parity index (GPI)";"SE.ENR.PRSC.FM.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,55559;0,57472;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,81132;0,77686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,80414;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,81861;0,80978;0,76534;0,62095;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Agriculture, forestry, and fishing, value added (% of GDP)";"NV.AGR.TOTL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,653213722;7,026869166;9,002017942;12,91118241;6,290256828;5,664689564;8,156377022;5,839549979;6,198384338;6,250876537;5,060402947;5,191280188;5,242278338;4,805339317;6,621197071;6,18029318;5,845680969;6,069630074;6,50749254;7,547056779;9,122534471;9,831168609;10,01699586;NA
"Angola";"AGO";"CPIA public sector management and institutions cluster average (1=low to 6=high)";"IQ.CPA.PUBS.XQ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,4;2,4;2,4;2,4;2,4;2,4;2,3;2,3;2,3;NA;NA;NA;NA;NA
"Angola";"AGO";"Ease of doing business index (1=most business-friendly regulations)";"IC.BUS.EASE.XQ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;173
"Angola";"AGO";"Terrestrial and marine protected areas (% of total territorial area)";"ER.PTD.TOTL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,004713342;5,004710827;NA
"Angola";"AGO";"Marine protected areas (% of territorial waters)";"ER.MRN.PTMR.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,004860726;0,004929827;NA
"Angola";"AGO";"Terrestrial protected areas (% of total land area)";"ER.LND.PTLD.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,97;6,971426696;NA
"Angola";"AGO";"Annual freshwater withdrawals, total (% of internal resources)";"ER.H2O.FWTL.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,324324324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,432702703;NA;NA;NA;NA;0,476824324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Annual freshwater withdrawals, total (billion cubic meters)";"ER.H2O.FWTL.K3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,6404;NA;NA;NA;NA;0,7057;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Population in urban agglomerations of more than 1 million (% of total population)";"EN.URB.MCTY.TL.ZS";3,888355896;4,052373152;4,285209445;4,532108714;4,796628965;5,079684213;5,384665368;5,710698138;6,055420843;6,411690426;6,776847406;7,053140278;7,245412648;7,43011778;7,611389798;7,790506163;7,969779004;8,146759041;8,319839659;8,483981003;8,637823492;8,777428585;8,908788377;9,043129369;9,380576903;9,75263365;10,16869552;10,62512502;11,11240712;11,61016728;12,10906745;12,60145621;13,09399927;13,59626355;14,01983816;14,48109096;14,98694617;15,52687355;16,0903627;16,65477726;17,20596726;17,73459239;18,25070881;18,76030201;19,27660737;19,80330742;20,34813844;20,90829814;21,48597251;22,07504656;22,68148525;23,30452692;23,9493508;24,61457539;25,22005748;25,20955207;25,21546612;25,23266284;25,26223435
"Angola";"AGO";"Population living in areas where elevation is below 5 meters (% of total population)";"EN.POP.EL5M.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,275560544;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,384382763;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,436094368;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Urban population living in areas where elevation is below 5 meters (% of total population)";"EN.POP.EL5M.UR.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,033110762;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,137331759;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,194938507;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Rural population living in areas where elevation is below 5 meters (% of total population)";"EN.POP.EL5M.RU.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,242449782;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,247051004;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,241155861;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Droughts, floods, extreme temperatures (% of population, average 1990-2009)";"EN.CLC.MDAT.ZS";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,011764676;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"GHG net emissions/removals by LUCF (Mt of CO2 equivalent)";"EN.CLC.GHGR.MT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Disaster risk reduction progress score (1-5 scale; 5=best)";"EN.CLC.DRSK.XQ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"SF6 gas emissions (thousand metric tons of CO2 equivalent)";"EN.ATM.SF6G.KT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"PFC gas emissions (thousand metric tons of CO2 equivalent)";"EN.ATM.PFCG.KT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Nitrous oxide emissions (% change from 1990)";"EN.ATM.NOXE.ZG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-24,56490787;43,79047013;-39,13362882;-20,70968554;-17,32637419;-34,53678212;-84,58537251;-83,8708769;-84,06221249;-83,09409534;-82,70159414;-82,21150987;-81,76373667;-82,7172837;-82,80456449;-80,76026992;-82,2227042;-81,47408338;-80,37161678;-79,85772706;-79,65630433;-79,4548816;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Nitrous oxide emissions (thousand metric tons of CO2 equivalent)";"EN.ATM.NOXE.KT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28392,652;15844,224;16758,848;17638,938;14997,738;17645,913;14751,908;16804,108;17304,324;23134,711;17712,687;14191,366;16174,529;15584,475;10110,247;9936,771;9368,448;15491,723;8688,463;10695,651;17723,258;13369,556;25484,356;10787,504;14052,827;14652,46;11602,215;2731,9742;2858,6061;2824,6952;2996,2771;3065,8411;3152,7;3232,06;3063,0604;3047,5914;3409,907;3150,716;3283,396;3478,789;3569,867;3605,56567;3641,26434;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Methane emissions (% change from 1990)";"EN.ATM.METH.ZG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-13,09823906;28,25075715;-20,44259263;-10,18479897;-2,883063419;-5,229774578;-31,67062621;-27,06425346;-27,0415843;-28,55452386;-29,7396674;-28,84242215;-29,31847446;-28,3246586;-25,83286484;-24,72162275;-24,96055567;-21,59826626;-18,40055494;-15,65985383;-14,81645237;-13,97305091;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Methane emissions (kt of CO2 equivalent)";"EN.ATM.METH.KT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23376,6;14500;15590;16651,7;15008,3;17061,4;15036,7;17437;18279,2;22903,7;19634,2;17404,8;19170,3;19184,3;15733;16094,5;15881,2;20493;15798;17298,5;22056,4;19167,4;28287,5;17547,5;19810;21420,5;20902,9;15071;16087;16092;15758,3;15496,9;15694,8;15589,8;15809;16358,6;16603,7;16551;17292,6;17997,9;18602,4;18788,424;18974,448;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"HFC gas emissions (thousand metric tons of CO2 equivalent)";"EN.ATM.HFCG.KT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,7;NA;NA;NA;NA;19,3;NA;NA;26,5;NA;31;NA;NA;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Total greenhouse gas emissions (% change from 1990)";"EN.ATM.GHGT.ZG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-13,86723254;27,93202689;-21,71262778;-12,10336114;-5,070693491;-7,224122548;-34,86818259;-30,56971951;-28,90792546;-31,54290913;-32,34760864;-32,11431604;-29,4224462;-27,4498294;-29,42692712;-28,40327235;-27,78384032;-26,39472789;-24,59737841;-21,21213139;-19,5405753;-18,00826697;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Total greenhouse gas emissions (kt of CO2 equivalent)";"EN.ATM.GHGT.KT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60648,60108;39162,17143;42205,6507;44252,66912;40179,2335;44429,30003;38448,02409;43563,41218;46235,11458;56644,65197;48001,86616;41894,79496;45243,80208;44852,06032;35878,30078;36714,19083;35982,41365;46721,25774;35736,7658;39342,98618;50806,54269;43761,08127;64997,83986;39775,10719;44657,24335;48230,29864;47136,21579;33091,22462;35275,1251;36119,4252;34780,6811;34371,8411;34490,369;35858,015;36860,2334;35855,7384;36375,822;36690,534;37396,294;38309,46513;40029,3921;40878,65196;41657,16485;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Other greenhouse gas emissions (% change from 1990)";"EN.ATM.GHGO.ZG";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,158822778;-2,71956388;-5,166111613;-9,050376838;-10,10270246;-10,6152899;-5,880698007;7285,806264;7101,79045;6691,130094;6364,72512;6689,301988;7391,917672;7461,223208;7529,932918;6966,172054;6847,047239;6858,963783;7110,822649;7308,312282;7308,312282;7308,312282;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)";"EN.ATM.GHGO.KT.CE";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;172,70908;164,88743;157,0627;149,23112;141,3955;133,55703;114,85609;106,70418;95,59058;85,74097;66,17916;50,82896;40,96308;32,78532;19,95378;7,11983;7,16565;7,23474;7,3028;7,33518;7,3846914;7,225269;7,18386;7,00319;6,716349;6,638638;6,600785;6,95042;545,419;531,83;501,504;477,4;501,369;553,255;558,373;563,447;521,815;513,018;513,898;532,497;547,081;547,081;547,081;NA;NA;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions from solid fuel consumption (% of total)";"EN.ATM.CO2E.SF.ZS";22,66666667;13,70967742;7,763975155;1,910828025;6,28742515;4,62962963;5,660377358;5,535055351;6,140350877;3,289473684;1,330603889;0,860215054;0,16273393;0,450788881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions from solid fuel consumption (kt)";"EN.ATM.CO2E.SF.KT";124,678;62,339;91,675;22,002;77,007;55,005;88,008;55,005;102,676;91,675;47,671;29,336;7,334;22,002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions (kg per 2011 PPP $ of GDP)";"EN.ATM.CO2E.PP.GD.KD";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,090679015;0,089338331;0,096859861;0,141627049;0,094146214;0,230938507;0,193808827;0,127518211;0,120594021;0,147864797;0,149515445;0,146348058;0,167563336;0,116442282;0,217579313;0,192805703;0,200903691;0,199055389;0,183029286;0,196172942;0,195598285;0,197384628;0,200180802;0,18627043;0,189387481;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions (kg per PPP $ of GDP)";"EN.ATM.CO2E.PP.GD";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,140297663;0,133770792;0,141800738;0,202520442;0,131819642;0,3167443;0,261053325;0,168872064;0,157987804;0,190794923;0,18863244;0,180522458;0,203566808;0,13869596;0,252226117;0,216540139;0,218909507;0,211272872;0,190525752;0,202668607;0,199636661;0,197384628;0,196560064;0,179994372;0,179779935;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions (metric tons per capita)";"EN.ATM.CO2E.PC";0,097471604;0,079038085;0,201289076;0,192534735;0,201003361;0,191528411;0,246412785;0,154911578;0,256315998;0,419550564;0,528697988;0,492302233;0,635214721;0,670624323;0,652023363;0,574693143;0,415850303;0,434755038;0,646179204;0,636944237;0,598717343;0,571201904;0,485251545;0,515071547;0,487395694;0,443121443;0,426768722;0,5184278;0,445557344;0,423524277;0,420284254;0,405450105;0,400678653;0,430889258;0,281092579;0,769173426;0,712306341;0,489209377;0,47137391;0,574083595;0,580352661;0,573047493;0,720768849;0,497975073;0,996165478;0,979740026;1,098883898;1,197843982;1,181526759;1,232494515;1,243405585;1,252789255;1,330843018;1,254617218;1,291328315;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions from liquid fuel consumption (% of total)";"EN.ATM.CO2E.LF.ZS";63,33333333;68,5483871;85,40372671;89,8089172;85,02994012;85,18518519;85,8490566;80,44280443;84,86842105;89,73684211;48,72057318;48,27956989;55,00406835;51,46506386;50,33860045;49,41860465;58,92857143;30,39419087;49,52574526;50,36642239;49,72565158;52,36111111;46,4511041;49,60573477;45,75402635;41,73166927;40,12588513;50,31525851;37,16940672;34,84626647;48,45878136;44,88472622;44,10726888;51,42857143;33,36475024;76,74574006;67,35624123;45,15648286;37,83241345;40,52863436;38,47040738;44,2351168;39,6641575;75,48543689;26,8097561;24,73200613;34,86495389;35,01968217;39,78034517;44,28024805;46,04997476;47,3168963;51,50417216;53,26587971;56,01265823;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions from liquid fuel consumption (kt)";"EN.ATM.CO2E.LF.KT";348,365;311,695;1008,425;1034,094;1041,428;1012,092;1334,788;799,406;1419,129;2500,894;1745,492;1646,483;2478,892;2511,895;2453,223;2181,865;1936,176;1074,431;2680,577;2772,252;2658,575;2764,918;2159,863;2537,564;2291,875;1961,845;1870,17;2926,266;1906,84;1745,492;2478,892;2284,541;2291,875;2970,27;1298,118;8423,099;7044,307;3333,303;2764,918;3711,004;3670,667;4305,058;5023,79;6842,622;5038,458;4737,764;7763,039;8808,134;10227,263;12306,452;13380,883;14356,305;17201,897;17374,246;19471,77;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions (kt)";"EN.ATM.CO2E.KT";550,05;454,708;1180,774;1151,438;1224,778;1188,108;1554,808;993,757;1672,152;2786,92;3582,659;3410,31;4506,743;4880,777;4873,443;4415,068;3285,632;3534,988;5412,492;5504,167;5346,486;5280,48;4649,756;5115,465;5009,122;4701,094;4660,757;5815,862;5130,133;5009,122;5115,465;5089,796;5196,139;5775,525;3890,687;10975,331;10458,284;7381,671;7308,331;9156,499;9541,534;9732,218;12665,818;9064,824;18793,375;19156,408;22266,024;25151,953;25709,337;27792,193;29057,308;30340,758;33399,036;32617,965;34763,16;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions (kg per 2010 US$ of GDP)";"EN.ATM.CO2E.KD.GD";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,20159102;0,208265947;0,183389736;0,193625368;0,178868091;0,162192158;0,156268698;0,187348782;0,155715477;0,151979162;0,160751753;0,158375048;0,171708883;0,251070178;0,16689825;0,409397585;0,343575729;0,226058652;0,213783755;0,262128182;0,265054377;0,259439374;0,297048882;0,206423734;0,385714997;0,341797435;0,356153191;0,352876603;0,324466235;0,347766727;0,346748002;0,349914751;0,354871684;0,330211991;0,335737762;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions from gaseous fuel consumption (% of total)";"EN.ATM.CO2E.GF.ZS";0;0;0;0;0;0;0;0;0;0;2,354145343;2,47311828;2,44100895;2,554470323;2,708803612;2,823920266;3,348214286;3,838174274;2,506775068;2,465023318;2,743484225;3,263888889;3,706624606;3,870967742;4,39238653;4,680187207;5,271439811;5,107187894;5,861329521;6,368960469;19,78494624;21,32564841;20,53634439;18,15873016;24,97643732;9,555629803;10,02805049;14,45603577;14,85198194;11,45374449;11,37586472;10,17332329;9,14881297;13,43042071;7,668292683;6,527565084;5,862977602;6,342032366;4,949365283;4,644412192;4,719838465;4,641044235;4,259991217;2,349634626;1,666666667;NA;NA;NA;NA
"Angola";"AGO";"CO2 emissions from gaseous fuel consumption (kt)";"EN.ATM.CO2E.GF.KT";0;0;0;0;0;0;0;0;0;0;84,341;84,341;110,01;124,678;132,012;124,678;110,01;135,679;135,679;135,679;146,68;172,349;172,349;198,018;220,02;220,02;245,689;297,027;300,694;319,029;1012,092;1085,432;1067,097;1048,762;971,755;1048,762;1048,762;1067,097;1085,432;1048,762;1085,432;990,09;1158,772;1217,444;1441,131;1250,447;1305,452;1595,145;1272,449;1290,784;1371,458;1408,128;1422,796;766,403;579,386;NA;NA;NA;NA
